Phage Name,Zipcode,Population Density,County,Year Found,pH,Waterquality,GHI,Dew Point,Albedo,Latitude,Longitude,AQI,PM25,PM10,CO_8H,NO2_1H,SO3_1H,GC%,Temperate?,Genome Length(bp),Accession #
UhSalsa,15236-1491,,Allegheny County,2015.0,7.6998644465933825,"Stable, normal stage",166.0109589041096,6.303424657534246,0.2375342465753693,40.342222,-79.943333,38.0,9.1,41.0,3.3,40.0,26.0,58.6,TRUE,46539,MH271319
Ulysses,49423,580.0,Ottawa County,2010.0,7.700249399119983,"Stable, normal stage",166.8412100456621,5.32468036529679,0.2966849315068809,42.787775,-86.10269699999998,27.0,6.4,29.0,2.3,28.0,18.0,64.0,TRUE,51057,
UmaThurman,15213,14474.0,Allegheny County,2015.0,7.700192680817237,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,40.440746,-79.953925,38.0,9.1,41.0,3.3,40.0,26.0,67.0,TRUE,50127,KU963251
UncleHowie,63130,5973.0,Saint Louis County,2008.0,7.777286316453183,Falling stage,181.73047945205482,7.855136986301369,0.16241095890411614,38.650249,-90.316691,37.0,8.8,39.0,3.2,39.0,25.0,66.5,FALSE,68016,GQ303266
UncleRicky,15212,4483.0,Allegheny County,2016.0,7.771796348431662,"Stable, normal stage",166.49771689497715,6.38310502283105,0.2364931506849485,40.49153,-80.034324,38.0,9.1,41.0,3.3,40.0,26.0,61.3,TRUE,57256,MH001448
Unicorn,,,,2016.0,7.698245876765536,Not applicable,185.2545662100456,11.099771689497716,0.1455068493150437,36.643889,-76.546389,57.0,14.9,67.0,5.1,59.0,40.0,66.2,TRUE,61208,MF324908
Unphazed,,,,,,,174.19646118721462,7.453995433789954,0.14523287671230675,39.9529,-75.1912,65.0,18.7,83.0,5.9,67.0,47.0,60.2,None,53919,MT310887
Untouchable,15213,14474.0,Allegheny County,2018.0,7.697872268402665,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,40.44713,-79.954004,38.0,9.1,41.0,3.3,40.0,26.0,51.6,FALSE,61623,MN585982
Updawg,37058,39.0,Stewart County,2012.0,7.699248262612202,,185.86792237442916,9.846004566210043,0.1505479452054791,36.58757,-87.8431,42.0,10.0,45.0,3.6,44.0,29.0,63.5,TRUE,53043,MF919538
Upyo,,,,,,,158.55593607305937,3.4551369863013703,0.3524383561643947,44.904992,-68.66432900000001,34.0,8.1,36.0,2.9,36.0,23.0,67.9,FALSE,45732,MT521997
Urkel,99258,,Spokane County,2014.0,7.698689049052553,"Stable, high stage",160.9194063926941,1.7452054794520548,0.29493150684927943,47.66689,-117.4031,9.0,2.1,9.0,0.7,9.0,6.0,66.2,TRUE,60526,KX657796
Urla,15213,14474.0,Allegheny County,2014.0,7.6985407641129715,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,40.450278,-79.955556,38.0,9.1,41.0,3.3,40.0,26.0,61.0,FALSE,43940,MG198779
Urza,63143,4910.0,Saint Louis County,2018.0,7.6987477858372095,Not applicable,181.73047945205482,7.855136986301369,0.16241095890411614,38.6452,-90.3145,66.0,19.2,85.0,6.0,68.0,47.0,68.5,TRUE,50448,MN234189
VA6,72201,846.0,Pulaski County,1975.0,7.6986427341129815,Not determined,195.66050228310505,10.596803652968037,0.13136986301367834,34.7465,-92.2896,51.0,12.1,55.0,4.5,54.0,36.0,63.4,TRUE,52608,MT310877
VC3,72201,846.0,Pulaski County,1975.0,7.6986427341129815,Not determined,195.66050228310505,10.596803652968037,0.13136986301367834,34.7465,-92.2896,51.0,12.1,55.0,4.5,54.0,36.0,63.2,TRUE,51141,MT310876
Valary,49546,1765.0,Kent County,2016.0,7.6986582667932995,,,,,,,,,,,,,67.8,TRUE,59448,MK864267
ValentiniPuff,54741,16.0,Eau Claire County,2017.0,,,163.74726027397259,2.1849315068493147,0.33769863013700024,44.637839,-91.000214,28.0,6.7,30.0,2.4,29.0,19.0,67.4,None,62517,MH825712
Validus,78155,128.0,Guadalupe County,2012.0,7.698731477989463,,210.13915525114155,13.818949771689498,0.16109589041097028,29.57381,-97.816793,30.0,7.2,32.0,2.6,31.0,21.0,68.4,TRUE,62466,KF713486
Valjean,21211,6225.0,,2015.0,7.698731477989463,,177.81438356164384,7.5454337899543376,0.1645479452054667,39.330833,-76.619444,25.0,6.0,27.0,2.2,26.0,17.0,66.5,FALSE,68560,MK279889
Vallejo,19087,2018.0,Delaware County,2014.0,7.7325235344749155,Not applicable,174.9670091324201,7.165639269406393,0.16457534246574065,40.050989,-75.377557,60.0,16.3,73.0,5.4,62.0,43.0,61.0,FALSE,43607,KX621005
ValleyTerrace,10901,1304.0,Rockland County,2017.0,7.69717673220913,Falling stage,171.72899543378998,5.980136986301369,0.19323287671232967,41.127772,-74.088504,11.0,2.6,11.0,0.9,11.0,7.0,64.7,FALSE,154553,MK450432
VanDeWege,,,Kent County,2016.0,7.697192237035341,,165.19406392694063,4.544634703196347,0.30394520547947024,42.929508,-85.588933,27.0,6.4,29.0,2.3,28.0,18.0,67.8,TRUE,58972,MK864264
Vanisius,37067,754.0,Williamson County,2018.0,7.697235955194747,,185.62157534246572,9.722945205479453,0.15890410958905418,35.918,-86.8,53.0,13.0,59.0,4.7,55.0,37.0,68.8,FALSE,17453,MN329679
Vasanti,15213,14474.0,Allegheny County,2017.0,7.697224596510828,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,40.442667,-79.95529300000003,38.0,9.1,41.0,3.3,40.0,26.0,67.0,TRUE,46463,MK359313
Vash,,,Johnson County,2018.0,7.6978665570594735,"Stable, normal stage",208.44189497716891,10.599429223744304,0.18005479452055675,32.5421,-97.3208,33.0,7.9,35.0,2.9,34.0,23.0,62.5,TRUE,41578,MK450421
VasuNzinga,47907,,Tippecanoe County,2014.0,7.6970156179356515,Not applicable,173.16632420091324,6.472374429223744,0.2340821917808549,40.420934,-86.92076,1.0,0.2,1.0,0.0,1.0,0.0,63.4,FALSE,64911,MH727562
Vaticameos,19104,17232.0,Philadelphia County,2017.0,7.695477539760931,Not applicable,174.19646118721462,7.453995433789954,0.14523287671230675,39.953333,-75.19,65.0,18.7,83.0,5.9,67.0,47.0,66.5,FALSE,66887,MH590588
Velene,53140,3473.0,Kenosha County,2018.0,7.696472142958556,Falling stage,166.74212328767123,4.8859589041095886,0.2167945205478883,42.62436,-87.82,32.0,7.6,34.0,2.8,33.0,22.0,63.4,FALSE,41798,MK967388
Veliki,,,Smith County,2015.0,7.696450733334625,,200.0759132420092,12.52283105022831,0.1323835616438176,31.998056,-89.3325,17.0,4.0,18.0,1.4,18.0,11.0,66.6,TRUE,59734,MN234205
Velveteen,15213-4026,,Allegheny County,2012.0,7.696379237433209,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,40.441111,-79.959722,38.0,9.1,41.0,3.3,40.0,26.0,61.5,TRUE,54314,KF017004
Vendetta,15213,14474.0,Allegheny County,2012.0,7.786879128147353,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,40.44691,-79.954301,38.0,9.1,41.0,3.3,40.0,26.0,66.1,TRUE,45858,KU998237
Veracruz,06515,3759.0,New Haven County,2011.0,7.700574322313023,Not applicable,171.77636986301368,6.426255707762557,0.1953424657534197,41.33,-72.95,32.0,7.6,34.0,2.8,33.0,22.0,64.0,TRUE,50062,MK524496
Veritas,77074,6852.0,Harris County,2016.0,7.700887465683103,Not determined,202.9852739726028,15.957077625570776,0.1455616438356235,29.710843,-95.497814,30.0,7.2,32.0,2.6,31.0,21.0,66.3,FALSE,68718,MK279890
Verity,15213,14474.0,Allegheny County,2018.0,7.700855439905629,"Stable, normal stage",166.06221461187215,6.1813470319634725,0.20728767123284966,40.44463,-79.96055600000003,38.0,9.1,41.0,3.3,40.0,26.0,67.4,FALSE,61248,MK937611
Verse,75070,3123.0,Collin County,2014.0,7.701975130136869,"Stable, normal stage",204.900799086758,11.034246575342484,0.1646301369863157,33.197876,-96.661861,35.0,8.4,37.0,3.0,37.0,24.0,65.6,TRUE,49483,KT186229
Veteran,99258,,Spokane County,2012.0,7.701968719881479,"Stable, normal stage",160.9194063926941,1.7452054794520548,0.29493150684927943,47.66805,-117.400492,9.0,2.1,9.0,0.7,9.0,6.0,61.5,TRUE,56147,MT114164
Vibaki,63501,105.0,Adair County,2018.0,7.701966945117978,"Stable, low stage",176.12077625570774,6.3158675799086765,0.21928767123289195,40.1943,-92.588,25.0,6.0,27.0,2.2,26.0,17.0,66.7,None,48201,MN096362
Vincenzo,15260,,Allegheny County,2014.0,7.701822642193079,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,40.442252,-79.95228399999998,38.0,9.1,41.0,3.3,40.0,26.0,68.9,FALSE,72139,KR080194
VioletZ,29588,875.0,Horry County,2019.0,7.6998831686042415,Falling stage,199.32020547945208,14.37283105022831,0.125780821917798,33.615564,-79.020222,28.0,6.7,30.0,2.4,29.0,19.0,68.9,FALSE,71294,
Virapocalypse,19151,12494.0,Philadelphia County,2015.0,7.699479815832173,Not applicable,174.19646118721462,7.453995433789954,0.14523287671230675,39.959694,-75.190694,65.0,18.7,83.0,5.9,67.0,47.0,66.5,FALSE,68682,MF919539
Visconti,19104,17232.0,Philadelphia County,2016.0,7.699192074016353,"Stable, normal stage",174.26518264840183,7.510844748858447,0.13728767123286073,39.944726,-75.205286,65.0,18.7,83.0,5.9,67.0,47.0,59.7,FALSE,64570,MH399788
Vista,60002,745.0,Lake County,2006.0,7.699192074016353,"Stable, normal stage",170.43972602739726,4.3182648401826516,0.2765205479452548,42.458386,-88.040922,32.0,7.6,34.0,2.8,33.0,22.0,66.5,FALSE,68494,JN699008
Vitas,63122,2719.0,Saint Louis County,2018.0,7.6992602899357925,Not applicable,180.11392694063926,7.9343378995433795,0.14717808219176384,38.568051,-90.420776,37.0,8.8,39.0,3.2,39.0,25.0,67.1,FALSE,39994,MN183281
VitulaEligans,54025,141.0,Saint Croix County,2017.0,7.6992602899357925,,163.16643835616438,1.5764840182648399,0.3658082191780996,45.12,-92.62,21.0,5.0,22.0,1.8,22.0,14.0,68.8,FALSE,17534,MH371124
Vivaldi,43221,3347.0,Franklin County,2013.0,7.699297074755018,Not applicable,171.3874429223744,6.369520547945205,0.2559452054794956,40.007124,-83.035129,12.0,2.8,12.0,1.0,12.0,8.0,66.4,FALSE,68873,KM347890
Vivi2,15213,14474.0,Allegheny County,2015.0,7.6992461955619955,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,40.443967,-79.957511,38.0,9.1,41.0,3.3,40.0,26.0,67.1,FALSE,59337,KU963250
Vix,49423,580.0,Ottawa County,2009.0,7.699464529026001,"Stable, high stage",166.8412100456621,5.32468036529679,0.2966849315068809,42.789061,-86.100782,27.0,6.4,29.0,2.3,28.0,18.0,64.0,TRUE,50963,JF704114
VohminGhazi,75054,930.0,Tarrant County,2013.0,7.699731568996331,"Stable, normal stage",204.98984018264838,11.154714611872132,0.12361643835615778,32.609463,-97.042534,33.0,7.9,35.0,2.9,34.0,23.0,61.5,TRUE,52155,KM401838
Volt,15213,14474.0,Allegheny County,2017.0,7.69971870264179,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,40.44268,-79.956251,38.0,9.1,41.0,3.3,40.0,26.0,50.2,FALSE,68553,MN813698
Vondra,,,,,,,208.52066210045663,10.775228310502284,0.16802739726028745,33.212232,-97.1485,55.0,14.0,63.0,4.9,57.0,39.0,71.2,None,37129,MT451981
Vorrps,63105,6647.0,Saint Louis County,2014.0,7.703633889867848,Falling stage,181.73047945205482,7.855136986301369,0.16241095890411614,38.648545,-90.312214,66.0,19.2,85.0,6.0,68.0,47.0,65.3,FALSE,71722,MH926062
Vortex,63105,6647.0,Saint Louis County,2009.0,7.703957294334612,"Stable, normal stage",181.73047945205482,7.855136986301369,0.16241095890411614,38.647536,-90.308289,66.0,19.2,85.0,6.0,68.0,47.0,66.5,FALSE,68346,JF704103
Vulture,08053-5333,,Burlington County,2014.0,7.702938992374077,"Stable, high stage",176.36381278538812,7.202168949771688,0.20578082191784086,39.913892,-74.901073,52.0,12.5,57.0,4.6,54.0,36.0,61.6,FALSE,43336,KU160671
WRightOn,63143,4910.0,Saint Louis County,2015.0,7.707106701824514,Peak stage,181.73047945205482,7.855136986301369,0.16241095890411614,38.643879,-90.315071,37.0,8.8,39.0,3.2,39.0,25.0,60.3,FALSE,45221,MG515223
Wachhund,42333,35.0,Ohio County,2016.0,,,180.5559360730594,9.270205479452057,0.17991780821916906,37.351064,-86.77467,37.0,8.8,39.0,3.2,39.0,25.0,61.7,TRUE,54513,MF668287
Waits,31061,185.0,Baldwin County,2016.0,7.700388092019503,,199.9131278538813,11.967557077625578,0.13375342465751472,33.081683,-83.2152,35.0,8.4,37.0,3.0,37.0,24.0,62.0,TRUE,52856,MH001454
Wakanda,,,,,,,210.01027397260282,10.680068493150694,0.1853424657534371,32.9901,-96.9681,35.0,8.4,37.0,3.0,37.0,24.0,52.6,FALSE,126614,MT024865
WaldoWhy,19886-5220,,Geary County,2016.0,7.702801512884741,"Stable, normal stage",192.72363013698632,6.2194748858447495,0.208219178082214,39.045,-96.856,25.0,6.0,27.0,2.2,26.0,17.0,59.7,FALSE,64529,MK494102
Waleliano,21228,3070.0,Baltimore County,2016.0,7.7038886916735985,Not applicable,180.49235159817349,7.419178082191781,0.17175342465754556,39.253362,-76.708372,25.0,6.0,27.0,2.2,26.0,17.0,68.9,FALSE,70963,MK524486
Wallhey,68333,72.0,Saline County,2014.0,7.706318424423152,,183.8195205479452,5.0382420091324205,0.2494246575342807,40.62278,-96.946401,21.0,5.0,22.0,1.8,22.0,14.0,66.4,FALSE,68821,MK279891
Wally,23111,467.0,Hanover County,2010.0,7.702769610627652,,187.7061643835617,8.936301369863012,0.14290410958903202,37.616,-77.363475,16.0,3.8,17.0,1.4,16.0,11.0,64.7,FALSE,155299,JN699625
Walrus,15213,14474.0,Allegheny County,2015.0,7.774855075264464,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,40.442567,-79.95727600000002,38.0,9.1,41.0,3.3,40.0,26.0,67.3,TRUE,52024,MK501729
WalterMcMickey,92812-9998,,Orange County,2014.0,7.702965485607887,,225.09006849315068,7.913242009132419,0.13586301369863218,33.8151,-117.92306,50.0,12.0,54.0,4.4,53.0,35.0,65.0,TRUE,51094,MN586038
Waltz,,,Montgomery County,2014.0,7.702673220653027,"Stable, normal stage",191.9873287671233,10.652853881278537,0.12487671232875652,34.486519,-93.928037,61.0,16.8,75.0,5.5,63.0,43.0,64.3,FALSE,58499,MG099950
Wamburgrxpress,59703,48.0,Silver Bow County,2017.0,7.703189435799698,"Stable, normal stage",168.24383561643836,-2.3651027397260243,0.43569863013697774,46.010839,-112.55761,15.0,3.6,16.0,1.3,15.0,10.0,58.8,TRUE,74392,MH744425
Wanda,18015,1546.0,Northampton County,2011.0,7.703202816076492,Not applicable,170.40079908675796,6.190639269406392,0.17032876712327946,40.604722,-75.375277,39.0,9.3,42.0,3.4,41.0,27.0,60.8,TRUE,109960,KF006818
Wander,01060,1400.0,Hampshire County,2011.0,7.703127722507785,Not determined,164.99885844748854,4.5856164383561655,0.2681643835616319,42.318022,-72.639269,42.0,10.0,45.0,3.6,44.0,29.0,63.9,TRUE,51366,MG944224
Warpy,17406,447.0,York,2015.0,7.769680844324467,"Stable, normal stage",174.35422374429226,6.4833333333333325,0.2106027397260702,40.01,-76.61,37.0,8.8,39.0,3.2,39.0,25.0,49.6,FALSE,132996,MF358541
Warren,61857,639.0,Vermilion County,2018.0,7.703611478983861,Not determined,175.59063926940635,6.898972602739726,0.2162739726027686,40.115,-87.84944399999998,27.0,6.4,29.0,2.3,28.0,18.0,67.9,None,38493,MK737944
WaterT,55011,226.0,Anoka County,2018.0,7.704001453817649,,163.4279680365297,1.2243150684931507,0.3608219178082418,45.3125,-93.2567,36.0,8.6,38.0,3.1,38.0,25.0,58.2,None,61090,MN096357
Waterdiva,46256,2113.0,Hamilton County,2012.0,7.7038780760776815,"Stable, normal stage",174.5671232876712,6.637100456621004,0.24805479452060505,39.928327,-85.970876,21.0,5.0,22.0,1.8,22.0,14.0,66.5,FALSE,68866,MH779516
Waterfoul,39401,226.0,Forrest County,2015.0,7.703742439337785,,200.85547945205482,13.851255707762554,0.1405205479452122,31.323056,-89.316389,17.0,4.0,18.0,1.4,18.0,11.0,64.9,TRUE,61248, KX585251
Watermelon,02912,31555.0,,2017.0,7.703402223401714,"Stable, normal stage",169.83527397260275,6.191438356164384,0.20150684931503712,41.828331,-71.402235,42.0,10.0,45.0,3.6,44.0,29.0,63.5,TRUE,50965,MN585985
Watson,24060-3348,,Montgomery County,2015.0,7.703906109385384,,184.8769406392694,6.178196347031964,0.17249315068494767,37.21989,-80.42473000000003,43.0,10.3,46.0,3.7,45.0,30.0,64.0,TRUE,50841,KX664448
Wayne,15642,1025.0,Westmoreland County,2012.0,7.703913514515665,"Stable, normal stage",164.26552511415525,6.021689497716894,0.22756164383564464,40.326528,-79.677959,40.0,9.6,43.0,3.5,42.0,28.0,61.1,FALSE,44371,KU160672
Weasels2,71203,312.0,Ouachita Parish,2014.0,7.703813040930737,Not applicable,197.8586757990868,12.561301369863012,0.13947945205478302,32.530525,-92.073936,15.0,3.6,16.0,1.3,15.0,10.0,41.3,FALSE,134973,KX774321
Webster2,20009,36495.0,Washington,2016.0,7.7022824602372335,,183.91632420091324,7.457762557077626,0.1584657534246516,38.923964,-77.01971,45.0,10.8,48.0,3.9,47.0,31.0,67.4,TRUE,53746,MT657330
Weiss13,92093,,San Diego County,2013.0,7.702623139266803,Not applicable,226.3700913242009,10.005479452054798,0.135616438356161,32.875833,-117.239444,40.0,9.6,43.0,3.5,42.0,28.0,55.9,FALSE,71436,KT591076
WelcomeAyanna,15601,690.0,Westmoreland County,2016.0,7.667932828179151,"Stable, normal stage",166.53344748858447,5.713356164383563,0.261835616438399,40.2638,-79.5718,40.0,9.6,43.0,3.5,42.0,28.0,66.4,TRUE,53600,MK875793
Wentworth,76262,610.0,Tarrant County,2017.0,7.704070936200154,"Stable, normal stage",209.1489726027397,10.655353881278524,0.17553424657537312,32.98522,-97.285151,55.0,14.0,63.0,4.9,57.0,39.0,64.1,FALSE,68260,MH019216
Werner,,,,,,,180.21164383561646,7.731963470319632,0.15917808219178353,38.6352,-90.2687,66.0,19.2,85.0,6.0,68.0,47.0,65.7,TRUE,51566,
Wesak,34610,192.0,Pasco County,2018.0,7.702029255861652,,214.46689497716892,17.041894977168948,0.15046575342466753,28.329722,-82.475278,16.0,3.8,17.0,1.4,16.0,11.0,56.7,None,53789,MN369747
West99,20009,36495.0,Washington,2017.0,7.700808104090324,,183.91632420091324,7.457762557077626,0.1584657534246516,38.9235,-77.0205,45.0,10.8,48.0,3.9,47.0,31.0,68.9,FALSE,67516,MN428049
Whabigail7,06106,9436.0,Hartford County,2011.0,7.700529986609322,Not applicable,168.72705479452054,5.6625570776255705,0.2178904109589068,41.744547,-72.690497,30.0,7.2,32.0,2.6,31.0,21.0,63.3,TRUE,53167,MK524491
Whack,04469,11187.0,Penobscot County,2018.0,,,158.55593607305937,3.4551369863013703,0.3524383561643947,44.897511,-68.668791,34.0,8.1,36.0,2.9,36.0,23.0,61.9,None,49660,MK967393
Whatever,63038,330.0,Saint Louis County,2015.0,7.700451748381201,Peak stage,181.9922374429224,8.057865296803657,0.17556164383562511,38.566139,-90.609056,43.0,10.3,46.0,3.7,45.0,30.0,65.7,TRUE,51591,MN284899
WheatThin,15213,14474.0,Allegheny County,2016.0,7.7004632445438315,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,40.44301,-79.952495,38.0,9.1,41.0,3.3,40.0,26.0,67.3,TRUE,49897,MK279893
Wheelbite,76226,386.0,Denton County,2015.0,7.700654150548947,"Stable, normal stage",209.9134703196347,10.801255707762556,0.16490410958905455,33.125786,-97.197407,55.0,14.0,63.0,4.9,57.0,39.0,64.8,FALSE,59879,MF140434
Whirlwind,15210,5594.0,Allegheny County,2011.0,7.7005152242337935,"Stable, normal stage",164.23561643835615,5.943150684931508,0.21142465753423745,40.411667,-79.996667,38.0,9.1,41.0,3.3,40.0,26.0,59.3,TRUE,76050,KF024725
Whiteclaw,,,,,,,166.6341324200913,4.976027397260274,0.2667397260274378,41.61,-74.16,6.0,1.4,6.0,0.5,6.0,4.0,66.6,TRUE,46221,
Whitty,34853,,St. Lucie County,2018.0,7.700341491043131,Not applicable,212.2497716894977,18.901027397260272,0.15547945205480884,27.265556,-80.4,13.0,3.1,14.0,1.1,13.0,9.0,66.2,TRUE,42393,MN735432
WhoseManz,53171,,Kenosha County,2017.0,7.700341491043131,"Stable, normal stage",166.92248858447488,4.9487214611872,0.2946301369863004,42.600278,-87.913889,32.0,7.6,34.0,2.8,33.0,22.0,66.1,FALSE,64214,MK376954
Whytu,90094,8942.0,Los Angeles County,2019.0,7.700259395960775,Not applicable,226.6761415525114,9.144497716894966,0.13813698630138324,33.9837,-118.4319,55.0,14.0,63.0,4.9,57.0,39.0,64.8,None,15369,MT024870
WideWale,42101,197.0,Warren County,2015.0,,,181.31529680365296,9.667157534246572,0.16150684931508502,36.985758,-86.455239,40.0,9.6,43.0,3.5,42.0,28.0,63.5,TRUE,53040,MK967395
Wigglewiggle,24060-3348,,Montgomery County,2018.0,7.700247036001524,,184.8769406392694,6.178196347031964,0.17249315068494767,37.224,-80.4232,43.0,10.3,46.0,3.7,45.0,30.0,59.0,TRUE,76414,MK937600
Wilbur,15601,690.0,Westmoreland County,2014.0,7.700242675226464,Not applicable,165.88219178082193,6.0002283105022824,0.231917808219226,40.311111,-79.560278,40.0,9.6,43.0,3.5,42.0,28.0,63.9,TRUE,51370,KX458236
WildNOut,,,,,,,170.0268264840183,5.1905136986301414,0.29657534246577355,42.644,-87.8523,32.0,7.6,34.0,2.8,33.0,22.0,63.4,FALSE,41796,
Wildcat,15696,2930.0,Westmoreland County,2003.0,7.700037856009329,"Stable, high stage",164.86369863013698,5.48310502283105,0.28589041095895834,40.28113,-79.376446,40.0,9.6,43.0,3.5,42.0,28.0,57.2,FALSE,78296,DQ398052
Wilde,07042,6780.0,Essex County,2014.0,7.698286450972848,Not applicable,171.88618721461188,7.031621004566211,0.18523287671231667,40.811668,-74.220925,42.0,10.0,45.0,3.6,44.0,29.0,62.9,FALSE,68203,KU160673
Wilder,30314,4716.0,Fulton County,2015.0,7.695920579884655,Not determined,199.52751141552508,10.476940639269406,0.1290410958903956,33.74832,-84.414498,76.0,23.9,105.0,7.0,77.0,55.0,58.9,TRUE,75806,KX580962
Wile,23002,40.0,Amelia County,2009.0,7.69615371712085,,188.18173515981726,8.717808219178082,0.15545205479453444,37.3464,-78.008216,16.0,3.8,17.0,1.4,16.0,11.0,63.7,TRUE,51308,JN243857
Wilkins,90024-3990,,Los Angeles County,2014.0,7.696224878114643,Not applicable,226.7365296803653,8.049885844748859,0.13852054794521435,34.06,-118.44,42.0,10.0,45.0,3.6,44.0,29.0,63.9,TRUE,50907,MG099951
WillSterrel,43210,6102.0,Franklin County,2015.0,7.800383626559646,Falling stage,171.3874429223744,6.369520547945205,0.2559452054794956,40.0013,-83.01299999999998,12.0,2.8,12.0,1.0,12.0,8.0,61.6,TRUE,58608,KX576644
